pi,ti,ci,zi,ni,div,div2,pos_min,min_ac,1st_min
30,19,1,2,3,0.19546838499705949,0.11530226698302458,0.7435897435897436,0.9273258568600676,0.1752136752136752
30,20,1,0,0,0.37712805669413185,0.027436955903612625,0.43103448275862066,0.9187224015745405,0.21551724137931033
30,20,1,0,1,0.23418750009806252,0.07186159328410577,0.991304347826087,0.8839244564731342,0.12608695652173912
30,20,1,0,2,0.2452994903453211,0.13791800902883022,0.8508771929824561,0.895640129107473,0.13596491228070176
30,20,1,0,3,0.3330941385511444,0.12578302101635724,0.6495726495726496,0.891815578932107,0.1752136752136752
30,20,1,1,0,0.3446889507586336,0.028632384061758717,0.4396551724137931,0.9242278599625418,0.21982758620689655
30,20,1,1,1,0.20489949115806283,0.0709758481493632,0.991304347826087,0.8984411217738297,0.13478260869565217
30,20,1,1,2,0.20050642783208536,0.12830142773141315,0.8508771929824561,0.9146968267556479,0.14035087719298245
30,20,1,1,3,0.25755491793138796,0.11913705175229745,0.6837606837606838,0.9119470366046537,0.1752136752136752
30,20,1,2,0,0.27951597897567887,0.03210447211301471,0.4396551724137931,0.9385546770355189,0.21982758620689655
30,20,1,2,1,0.16182451607891163,0.06841844312023604,0.991304347826087,0.9197913268130612,0.1565217391304348
30,20,1,2,2,0.15356497064140343,0.11308434953466531,0.8333333333333334,0.9360145955660819,0.4166666666666667
30,20,1,2,3,0.18971650634955592,0.11332042424551421,0.7521367521367521,0.9286536215437567,0.1752136752136752
30,21,1,0,0,0.343511052158638,0.02611363261887446,0.47413793103448276,0.9185641902210125,0.23706896551724138
30,21,1,0,1,0.8703239725434292,0.06899213958876949,0.2608695652173913,0.8864794818421614,0.13043478260869565
30,21,1,0,2,0.2473060775781645,0.13602017246750264,0.8596491228070176,0.8937017736725433,0.12280701754385964
30,21,1,0,3,0.3391218641431499,0.12739536212315447,0.6495726495726496,0.889857856090259,0.1752136752136752
30,21,1,1,0,0.3442240449162404,0.028058776346121975,0.4396551724137931,0.9243300590916885,0.21982758620689655
30,21,1,1,1,0.20925255720260894,0.06793903268099585,0.991304347826087,0.8962835151256634,0.1391304347826087
30,21,1,1,2,0.2063889843056578,0.12805757589446531,0.8596491228070176,0.911288945342305,0.13157894736842105
30,21,1,1,3,0.2615663426829367,0.12012670789524864,0.6923076923076923,0.9094578044559065,0.1752136752136752
30,21,1,2,0,0.2777746489307697,0.032278014322133605,0.4396551724137931,0.9389374694160808,0.21982758620689655
30,21,1,2,1,0.16372221412089913,0.06628929934199067,0.991304347826087,0.9188507286531196,0.1565217391304348
30,21,1,2,2,0.15480575716276948,0.11318722006589114,0.8421052631578947,0.9348186285630444,0.42105263157894735
30,21,1,2,3,0.19336945776010606,0.110836235098709,0.7435897435897436,0.9281062272430375,0.17094017094017094
30,22,1,0,0,0.3437006639159119,0.025567842223463283,0.47413793103448276,0.9185192391578657,0.23706896551724138
30,22,1,0,1,0.8631386652035672,0.06541922343131315,0.26956521739130435,0.8836639190377801,0.13478260869565217
30,22,1,0,2,0.25295573707946317,0.13758406613328084,0.8596491228070176,0.8912734112553184,0.12719298245614036
30,22,1,0,3,0.2668558367163151,0.1239855251709597,0.8290598290598291,0.8893802728141771,0.1752136752136752
30,22,1,1,0,0.3374290677820146,0.02794616470275544,0.4482758620689655,0.924369346876445,0.22413793103448276
30,22,1,1,1,0.7284764030139738,0.06520938311278741,0.28695652173913044,0.8954794726110386,0.14347826086956522
30,22,1,1,2,0.21012037159039118,0.12984713234102993,0.8596491228070176,0.9096851034392178,0.13157894736842105
30,22,1,1,3,0.22925745774177017,0.12003387805661254,0.7948717948717948,0.9088848565385272,0.17094017094017094
30,22,1,2,0,0.27767638669350986,0.03209068734317069,0.4396551724137931,0.9389590701665129,0.21982758620689655
30,22,1,2,1,0.503406758640141,0.06383281913463976,0.33043478260869563,0.9168284485724985,0.16521739130434782
30,22,1,2,2,0.1534944519298485,0.11308511914961356,0.8596491228070176,0.9340243145213809,0.25
30,22,1,2,3,0.19204468279887496,0.11180588762826793,0.7521367521367521,0.9277780680072607,0.17094017094017094
30,23,1,0,0,0.3374350182486465,0.025519072483927596,0.4827586206896552,0.9185501680089474,0.2413793103448276
30,23,1,0,1,0.854477859073228,0.06518573341878182,0.2782608695652174,0.8811161239550291,0.1391304347826087
30,23,1,0,2,0.25350351120416753,0.13628422437624363,0.8596491228070176,0.8910379644824192,0.13157894736842105
30,23,1,0,3,0.269303489170705,0.12281745847982595,0.8205128205128205,0.8895165172633005,0.1752136752136752
30,23,1,1,0,0.3324417817081402,0.027727728266984587,0.45689655172413796,0.9240542481442611,0.22844827586206898
30,23,1,1,1,0.72949214920126,0.06437963813970121,0.2956521739130435,0.8921620301180746,0.14782608695652175
30,23,1,1,2,0.21056492592188902,0.12977539571677923,0.868421052631579,0.9085704926918113,0.13157894736842105
30,23,1,1,3,0.23069547931387818,0.11818778597198139,0.7948717948717948,0.9083133351444843,0.17094017094017094
30,23,1,2,0,0.2794267133937435,0.0326883951789238,0.4396551724137931,0.9385743000729271,0.21982758620689655
30,23,1,2,1,0.508307472373781,0.06308663051487465,0.33043478260869563,0.916018765433897,0.16521739130434782
30,23,1,2,2,0.15561885109707888,0.11440341413959888,0.8596491228070176,0.9331111955810801,0.2412280701754386
30,23,1,2,3,0.1938912771166273,0.10837496310653863,0.7435897435897436,0.9279122174822796,0.17094017094017094
30,24,1,0,0,0.3424568741507742,0.02491833105861892,0.4827586206896552,0.9173379958946407,0.2413793103448276
30,24,1,0,1,0.8613042559093299,0.06371627856356352,0.2782608695652174,0.8801663643952237,0.1391304347826087
30,24,1,0,2,0.2577238211325015,0.13969509106431102,0.8596491228070176,0.8892239716184862,0.11842105263157894
30,24,1,0,3,0.2722294999247156,0.11855658945214258,0.811965811965812,0.8894794765262907,0.1752136752136752
30,24,1,1,0,0.33359791258962207,0.02754757192420833,0.45689655172413796,0.9237901320377156,0.22844827586206898
30,24,1,1,1,0.7160134456922319,0.06335070968618284,0.30434782608695654,0.891041432177269,0.15217391304347827
30,24,1,1,2,0.21489990502380268,0.13466441741151539,0.868421052631579,0.9066881991344015,0.13596491228070176
30,24,1,1,3,0.23291966543549159,0.11542159455782468,0.7863247863247863,0.9084247469227982,0.17094017094017094
30,24,1,2,0,0.278390895973376,0.03127231506943348,0.4396551724137931,0.9388020013161975,0.21982758620689655
30,24,1,2,1,0.5298936361479908,0.06072345599284642,0.3217391304347826,0.9147562411414102,0.1608695652173913
30,24,1,2,2,0.15358574748440956,0.11607448144410658,0.8771929824561403,0.9326378300506976,0.2412280701754386
30,24,1,2,3,0.19140587750852972,0.10867976522466444,0.7521367521367521,0.9280183024754247,0.16666666666666666
30,25,1,0,0,0.3450096550768297,0.025270586596316712,0.4827586206896552,0.916721807395248,0.2413793103448276
30,25,1,0,1,0.8934532012912768,0.061028649782140725,0.26956521739130435,0.8795780467824801,0.13478260869565217
30,25,1,0,2,0.26483026080812755,0.14889700141320228,0.868421052631579,0.8850079130701551,0.11403508771929824
30,25,1,0,3,0.27333027088048284,0.11463202010883525,0.811965811965812,0.8890325823348467,0.1752136752136752
30,25,1,1,0,0.3371639082966661,0.02714350148720067,0.45689655172413796,0.9229754864667099,0.22844827586206898
30,25,1,1,1,0.7261887030086012,0.060632518170055744,0.30434782608695654,0.8894930234552129,0.15217391304347827
30,25,1,1,2,0.22264139764370597,0.13984101314135802,0.868421052631579,0.9033267615494435,0.13157894736842105
30,25,1,1,3,0.23026325927033603,0.11025549666447214,0.7863247863247863,0.9094691459279021,0.16666666666666666
30,25,1,2,0,0.28191274087547435,0.031618877335706785,0.4396551724137931,0.9380278026523742,0.21982758620689655
30,25,1,2,1,0.5308985795357337,0.05863157139611252,0.33043478260869563,0.9122863216419222,0.16521739130434782
30,25,1,2,2,0.15904213482363938,0.12117599551291414,0.8859649122807017,0.9295471244860194,0.23684210526315788
30,25,1,2,3,0.19004415547368075,0.10580047709374626,0.7521367521367521,0.9285304030697269,0.16666666666666666
30,26,1,0,0,0.3420597313324222,0.024365542128352857,0.4827586206896552,0.9174338579542429,0.2413793103448276
30,26,1,0,1,0.9439716080083939,0.05795620885682729,0.2608695652173913,0.8768732685206443,0.13043478260869565
30,26,1,0,2,0.2697472846385577,0.1540603992498828,0.868421052631579,0.8828728895648368,0.11403508771929824
30,26,1,0,3,0.2687373253007595,0.11241984236534243,0.811965811965812,0.8908972397283241,0.1752136752136752
30,26,1,1,0,0.3350115957827974,0.027055210481616142,0.45689655172413796,0.9234671785496196,0.22844827586206898
30,26,1,1,1,0.7024933865380834,0.058614470365221154,0.3130434782608696,0.8900445134114304,0.1565217391304348
30,26,1,1,2,0.22573800497847293,0.14536030315296414,0.868421052631579,0.901982182048821,0.13596491228070176
30,26,1,1,3,0.22897121822728517,0.10750496563923663,0.7777777777777778,0.9109556373560558,0.16666666666666666
30,26,1,2,0,0.28158982531412213,0.031121406785212878,0.4396551724137931,0.9380987884007749,0.21982758620689655
30,26,1,2,1,0.5309299900457954,0.05738210626905184,0.33043478260869563,0.9122811320793903,0.16521739130434782
30,26,1,2,2,0.1621367653476142,0.12637182412496056,0.8859649122807017,0.9281762574556621,0.24561403508771928
30,26,1,2,3,0.18849848575034583,0.10364776866958182,0.7435897435897436,0.9299172296569227,0.16666666666666666
30,27,1,0,0,0.3413953237076617,0.02560039460128971,0.4827586206896552,0.9175942322084955,0.2413793103448276
30,27,1,0,1,0.9389416023250688,0.05723749787599606,0.2608695652173913,0.8775293562184693,0.13043478260869565
30,27,1,0,2,0.2759171705322281,0.15783836564166848,0.8596491228070176,0.8814040231922879,0.11403508771929824
30,27,1,0,3,0.26621884197477996,0.11252573661998609,0.811965811965812,0.8919197009076748,0.1752136752136752
30,27,1,1,0,0.3434704546426389,0.027437024413098504,0.4482758620689655,0.9230152429249258,0.22413793103448276
30,27,1,1,1,0.7266094842358513,0.05733225232436911,0.30434782608695654,0.889428991529327,0.15217391304347827
30,27,1,1,2,0.2294875289779227,0.14909194199957793,0.868421052631579,0.9003540992595862,0.13157894736842105
30,27,1,1,3,0.23175926702580485,0.10907380797183427,0.7692307692307693,0.9108618203746904,0.16666666666666666
30,27,1,2,0,0.2797414112337393,0.03162704817043157,0.4396551724137931,0.9385051208063763,0.21982758620689655
30,27,1,2,1,0.5254240473726002,0.0555151246244531,0.33043478260869563,0.9131908095645269,0.16521739130434782
30,27,1,2,2,0.16629330492221012,0.13076050136459702,0.8859649122807017,0.9263349833458631,0.24561403508771928
30,27,1,2,3,0.187747888104777,0.1019429119632193,0.7435897435897436,0.9301962980123265,0.16666666666666666
30,28,1,0,0,0.355952087923848,0.025520549291240917,0.47413793103448276,0.9156148067421912,0.23706896551724138
30,28,1,0,1,0.9928615359280016,0.05564740914375838,0.25217391304347825,0.8748131106873389,0.12608695652173912
30,28,1,0,2,0.28370165496880834,0.16485958088804037,0.8596491228070176,0.8780580605835824,0.11403508771929824
30,28,1,0,3,0.2624008922681133,0.11033632341741441,0.811965811965812,0.8934697232244839,0.1752136752136752
30,28,1,1,0,0.34458449670279273,0.028328419425644125,0.45689655172413796,0.9212802658394482,0.22844827586206898
30,28,1,1,1,0.8128191772374815,0.05598758012568241,0.2782608695652174,0.8869121144713069,0.1391304347826087
30,28,1,1,2,0.2379014001080579,0.15802696936629557,0.868421052631579,0.896700707847817,0.13596491228070176
30,28,1,1,3,0.2293608345045261,0.10680926290585882,0.7692307692307693,0.9117842944213361,0.16666666666666666
30,28,1,2,0,0.28973713020965464,0.03158640868237744,0.4396551724137931,0.9363077860314983,0.21982758620689655
30,28,1,2,1,0.5377392056670914,0.053672828912754364,0.33043478260869563,0.911156131237611,0.16521739130434782
30,28,1,2,2,0.17043260150833486,0.13810237202383935,0.8947368421052632,0.9237538361673239,0.25
30,28,1,2,3,0.18417949379915335,0.10142803691289884,0.7521367521367521,0.9307359168618569,0.1623931623931624
30,29,1,0,0,0.37234047833993855,0.027113998776142168,0.45689655172413796,0.914939459689583,0.22844827586206898
30,29,1,0,1,0.971609534284279,0.053425781655465576,0.2608695652173913,0.873268321615094,0.13043478260869565
30,29,1,0,2,0.2871048353479681,0.17569298605336736,0.868421052631579,0.8753360583357507,0.11403508771929824
30,29,1,0,3,0.25824103918489333,0.11007109116363119,0.811965811965812,0.8951585524676715,0.1752136752136752
30,29,1,1,0,0.3527547828751739,0.028987430271908973,0.4482758620689655,0.9209342728038403,0.22413793103448276
30,29,1,1,1,0.7866455261933235,0.053315940641240546,0.28695652173913044,0.8871334679809579,0.14347826086956522
30,29,1,1,2,0.2358588648681338,0.16229052156406962,0.868421052631579,0.897587598149363,0.14473684210526316
30,29,1,1,3,0.22788270423810825,0.10459846667811969,0.7521367521367521,0.9143005214831046,0.16666666666666666
30,29,1,2,0,0.2896335630205657,0.03230556124131631,0.4396551724137931,0.936330552956686,0.21982758620689655
30,29,1,2,1,0.5478719349363292,0.052940601445091016,0.3217391304347826,0.9118640800319818,0.1608695652173913
30,29,1,2,2,0.1690246133547277,0.139354558909156,0.8947368421052632,0.9243837256044639,0.2543859649122807
30,29,1,2,3,0.17933180585420497,0.09712161451449722,0.7521367521367521,0.9325589789949998,0.16666666666666666
30,30,1,0,0,0.39870074366166836,0.028112551901022922,0.4482758620689655,0.910636040213764,0.22413793103448276
30,30,1,0,1,0.988555181217476,0.05123721890908039,0.2608695652173913,0.8710580198411988,0.13043478260869565
30,30,1,0,2,0.2949224355633363,0.1862589212395811,0.868421052631579,0.8719415740317092,0.11403508771929824
30,30,1,0,3,0.25164084006616744,0.10719023491544567,0.8205128205128205,0.8967627322805467,0.1752136752136752
30,30,1,1,0,0.3658448408352297,0.02967764628023198,0.4482758620689655,0.918000294295552,0.22413793103448276
30,30,1,1,1,0.8350933747605618,0.051187092620231744,0.2782608695652174,0.883813095685487,0.1391304347826087
30,30,1,1,2,0.2436934347710859,0.17187847390225572,0.868421052631579,0.8941857454283443,0.2543859649122807
30,30,1,1,3,0.22803890253173398,0.10222707349303467,0.7521367521367521,0.9142417802444761,0.16666666666666666
30,30,1,2,0,0.29752589248405803,0.0339920254250246,0.4396551724137931,0.9345956012211769,0.21982758620689655
30,30,1,2,1,0.5583237819238864,0.05118559813831499,0.3217391304347826,0.9101826959513748,0.1608695652173913
30,30,1,2,2,0.1796312345668691,0.14977125974471703,0.8859649122807017,0.9204265145120448,0.25877192982456143
30,30,1,2,3,0.18202725461314148,0.09820561844428305,0.7435897435897436,0.9323232002079346,0.16666666666666666
30,31,1,0,0,0.4027314391234356,0.029419185693499255,0.4482758620689655,0.9097326084723334,0.22413793103448276
30,31,1,0,1,0.9717586075529876,0.05191989671964663,0.26956521739130435,0.8690238398515538,0.13478260869565217
30,31,1,0,2,0.29733839741779033,0.1944685892663557,0.868421052631579,0.8708925379633279,0.11403508771929824
30,31,1,0,3,0.24760030727363572,0.10520565806846824,0.8205128205128205,0.8984203867595341,0.1752136752136752
30,31,1,1,0,0.3769403287056172,0.030121616246102864,0.4482758620689655,0.9155133746004651,0.22413793103448276
30,31,1,1,1,0.8293707950348865,0.05123384305971877,0.28695652173913044,0.8810033207123859,0.14347826086956522
30,31,1,1,2,0.250379380336711,0.1828268658090853,0.868421052631579,0.8912826374853755,0.25877192982456143
30,31,1,1,3,0.2256358182181513,0.10184093439961231,0.7521367521367521,0.9151455042598405,0.16666666666666666
30,31,1,2,0,0.3057358498806623,0.03494840117795159,0.4396551724137931,0.9327908261038199,0.21982758620689655
30,31,1,2,1,0.5726215691172529,0.048909442857185355,0.3217391304347826,0.9078826171420071,0.1608695652173913
30,31,1,2,2,0.18358255897863915,0.15620727889232647,0.8859649122807017,0.9186761471191116,0.2675438596491228
30,31,1,2,3,0.17628164076984465,0.09511727752579428,0.7521367521367521,0.9337060496250157,0.16666666666666666
30,32,1,0,0,0.41590556199692313,0.03048568255279283,0.4482758620689655,0.9067797878282758,0.22413793103448276
30,32,1,0,1,0.9951780916623628,0.05141015006628984,0.26956521739130435,0.8658673006889859,0.13478260869565217
30,32,1,0,2,0.3026112535591966,0.2004300398389981,0.868421052631579,0.8686030083229804,0.10964912280701754
30,32,1,0,3,0.24728577489089476,0.10559948770386843,0.8205128205128205,0.8985494256857868,0.1752136752136752
30,32,1,1,0,0.38388492767276133,0.03239958793417728,0.4482758620689655,0.9139568265561052,0.22413793103448276
30,32,1,1,1,0.8479078701489828,0.05020456231696814,0.28695652173913044,0.8783436534134068,0.14347826086956522
30,32,1,1,2,0.25484667831664626,0.18903043300977213,0.868421052631579,0.8893428896782983,0.25877192982456143
30,32,1,1,3,0.22571163284098075,0.1014717607705717,0.7521367521367521,0.9151169927777508,0.16666666666666666
30,32,1,2,0,0.30849180894968453,0.03630362958443205,0.4482758620689655,0.9308552842009328,0.22413793103448276
30,32,1,2,1,0.5850541466668178,0.04866816910257687,0.3217391304347826,0.9058825937970771,0.1608695652173913
30,32,1,2,2,0.18736610612599813,0.16095337874575177,0.8859649122807017,0.9170001021108517,0.2719298245614035
30,32,1,2,3,0.17686167825268018,0.09592094235737245,0.7521367521367521,0.9334879158707869,0.16666666666666666
30,33,1,0,0,0.42406615536218334,0.0317596256476295,0.4482758620689655,0.9049506893153727,0.22413793103448276
30,33,1,0,1,1.0154714298015477,0.05060445666123397,0.26956521739130435,0.8631321116354436,0.13478260869565217
30,33,1,0,2,0.30681669562808045,0.207917700978436,0.868421052631579,0.8667769611088598,0.11403508771929824
30,33,1,0,3,0.3019721366979984,0.10684915098484973,0.6666666666666666,0.8993426211006672,0.1752136752136752
30,33,1,1,0,0.39943836464462096,0.03331826716818382,0.4482758620689655,0.9104707113727574,0.22413793103448276
30,33,1,1,1,0.8736972113269577,0.04956828894921104,0.28695652173913044,0.8746434435922191,0.14347826086956522
30,33,1,1,2,0.26038677932279164,0.19656604502102346,0.868421052631579,0.8869373195045773,0.2631578947368421
30,33,1,1,3,0.22360448752479672,0.1010639600854672,0.7435897435897436,0.9168649982279602,0.16666666666666666
30,33,1,2,0,0.31931964210078917,0.037639121993775664,0.4482758620689655,0.9284283560808576,0.22413793103448276
30,33,1,2,1,0.5984717523719033,0.049078786614574786,0.3217391304347826,0.9037241094010416,0.1608695652173913
30,33,1,2,2,0.1923897940855535,0.16835222223516214,0.8859649122807017,0.9147746964796452,0.27631578947368424
30,33,1,2,3,0.17801094038241005,0.09819827121965057,0.7521367521367521,0.9330557147279825,0.16666666666666666
30,34,1,0,0,0.4356396484438582,0.03285330652612139,0.4482758620689655,0.9023566305212042,0.22413793103448276
30,34,1,0,1,1.0123642226021827,0.0516524452584647,0.2782608695652174,0.8591493255510007,0.1391304347826087
30,34,1,0,2,0.31379671567130524,0.2143067376045567,0.868421052631579,0.8637461629321964,0.10964912280701754
30,34,1,0,3,0.251243066637127,0.10927844699218056,0.8205128205128205,0.8969259213796402,0.1752136752136752
30,34,1,1,0,0.4061458587293218,0.034573599627203855,0.4482758620689655,0.9089673075261865,0.22413793103448276
30,34,1,1,1,0.9210119662662509,0.05013262603412252,0.2782608695652174,0.8718592046933912,0.1391304347826087
30,34,1,1,2,0.26582026500120454,0.2028782978150671,0.868421052631579,0.8845780428284243,0.2675438596491228
30,34,1,1,3,0.22650779936183327,0.10589189300049771,0.7521367521367521,0.9148175797271738,0.16666666666666666
30,34,1,2,0,0.3307363552842086,0.038958684481006416,0.4482758620689655,0.9258694376087119,0.22413793103448276
30,34,1,2,1,0.6279490890952781,0.048486592907518,0.3130434782608696,0.9017123164894347,0.1565217391304348
30,34,1,2,2,0.19762207377221605,0.1744312428756352,0.8859649122807017,0.9124568883728341,0.2850877192982456
30,34,1,2,3,0.1786831289036114,0.09806991628718312,0.7521367521367521,0.9328029258824025,0.16666666666666666
30,35,1,0,0,0.4440707239590082,0.034939732164385395,0.4482758620689655,0.900466906698843,0.22413793103448276
30,35,1,0,1,1.0201985441687258,0.052561497265071644,0.2782608695652174,0.8580593329852207,0.1391304347826087
30,35,1,0,2,0.31691439221678624,0.22291241863387748,0.868421052631579,0.8623924349585007,0.11403508771929824
30,35,1,0,3,0.3140832877905534,0.11692674077286694,0.6666666666666666,0.8953055707364822,0.1752136752136752
30,35,1,1,0,0.4187691474613998,0.0362050249716209,0.4482758620689655,0.9061379497069276,0.22413793103448276
30,35,1,1,1,0.9280132610391573,0.05107241014908574,0.2782608695652174,0.8708851115075955,0.1391304347826087
30,35,1,1,2,0.2691599376884938,0.20822455504433415,0.868421052631579,0.883127921793154,0.2719298245614035
30,35,1,1,3,0.22737077781112647,0.11153118981880603,0.7606837606837606,0.9135213708325203,0.17094017094017094
30,35,1,2,0,0.33762143243075676,0.040929603439803584,0.4482758620689655,0.9243262306620718,0.22413793103448276
30,35,1,2,1,0.6324649063920583,0.0490090604350626,0.3130434782608696,0.9010054929125474,0.1565217391304348
30,35,1,2,2,0.2039125142074107,0.18009816863114161,0.8771929824561403,0.9105646867511357,0.43859649122807015
30,35,1,2,3,0.1836697119836736,0.10342415655597027,0.7435897435897436,0.931712542980429,0.17094017094017094
30,36,1,0,0,0.46226228873718,0.03542403060387179,0.4482758620689655,0.8963894870071838,0.22413793103448276
30,36,1,0,1,1.0505578067238444,0.053069068097807384,0.2782608695652174,0.8538354355862477,0.1391304347826087
30,36,1,0,2,0.31969930857784323,0.2291719494444739,0.868421052631579,0.8611831949596207,0.11842105263157894
30,36,1,0,3,0.3194617107578505,0.12299491436613326,0.6581196581196581,0.8948779840668611,0.1794871794871795
30,36,1,1,0,0.43089567885442775,0.036571591547862284,0.4482758620689655,0.9034199340498696,0.22413793103448276
30,36,1,1,1,0.9153618075257979,0.05210200240386553,0.28695652173913044,0.8686654797897768,0.14347826086956522
30,36,1,1,2,0.27244336578536005,0.21483195759209658,0.868421052631579,0.8817022227510937,0.27631578947368424
30,36,1,1,3,0.24433333837464713,0.1154662611652717,0.7094017094017094,0.9133347560465995,0.17094017094017094
30,36,1,2,0,0.34532549934762513,0.04230262038705271,0.4482758620689655,0.9225994570427737,0.22413793103448276
30,36,1,2,1,0.6414335869435627,0.05007435836588438,0.3130434782608696,0.8996016994349206,0.1565217391304348
30,36,1,2,2,0.2058301476635817,0.18427377705763692,0.8771929824561403,0.9097236194457975,0.43859649122807015
30,36,1,2,3,0.18429335376998426,0.1079157067304479,0.7521367521367521,0.9306930977275273,0.17094017094017094
30,37,1,0,0,0.4729830508219912,0.03693055333955996,0.4482758620689655,0.8939865575743813,0.22413793103448276
30,37,1,0,1,1.0655909603832687,0.05435090038563055,0.2782608695652174,0.8517438663814583,0.1391304347826087
30,37,1,0,2,0.3263012859675276,0.2319880612764681,0.868421052631579,0.8583165468825209,0.11842105263157894
30,37,1,0,3,0.3288896063287502,0.1275680057209294,0.6581196581196581,0.891775642361907,0.1752136752136752
30,37,1,1,0,0.44672607089225935,0.03901432337788085,0.4482758620689655,0.8998717427310453,0.22413793103448276
30,37,1,1,1,0.938862743499327,0.053441721954392354,0.28695652173913044,0.8652936063674879,0.14347826086956522
30,37,1,1,2,0.2803859945406718,0.22149284198730526,0.868421052631579,0.8782534497389188,0.27631578947368424
30,37,1,1,3,0.25163164107943103,0.11980683888092955,0.7008547008547008,0.911821390732849,0.17094017094017094
30,37,1,2,0,0.364331171550386,0.041884528944032585,0.4482758620689655,0.9183395649973273,0.22413793103448276
30,37,1,2,1,0.6614391851929814,0.052112973592535694,0.3130434782608696,0.8964703884045768,0.1565217391304348
30,37,1,2,2,0.2122102881305179,0.19021911610390568,0.8771929824561403,0.9069253122234571,0.43859649122807015
30,37,1,2,3,0.19016437703203037,0.11313784242297606,0.7521367521367521,0.92848519154351,0.17094017094017094
30,38,1,0,0,0.48257177001202667,0.03741330312156064,0.4482758620689655,0.8918373618938561,0.22413793103448276
30,38,1,0,1,1.0725432909529953,0.05481535769509736,0.2782608695652174,0.8507765856065398,0.1391304347826087
30,38,1,0,2,0.32395185145771366,0.23077545658713772,0.868421052631579,0.8593366960775717,0.11842105263157894
30,38,1,0,3,0.331801267953062,0.13410043157705617,0.6581196581196581,0.8908175314855309,0.1794871794871795
30,38,1,1,0,0.45379223936987645,0.03952365286212965,0.4482758620689655,0.8982879463481311,0.22413793103448276
30,38,1,1,1,0.9228229661260805,0.05462290699237596,0.28695652173913044,0.8675949657297363,0.14347826086956522
30,38,1,1,2,0.2739372668397852,0.21898793484254928,0.868421052631579,0.881053555187988,0.2807017543859649
30,38,1,1,3,0.24723712713743728,0.12771973881221138,0.717948717948718,0.9112482107711763,0.1752136752136752
30,38,1,2,0,0.35862088356140126,0.04272208055542328,0.45689655172413796,0.9180736774622661,0.22844827586206898
30,38,1,2,1,0.642905729927824,0.05355759830953887,0.3130434782608696,0.8993712770547754,0.1565217391304348
30,38,1,2,2,0.2085589206791346,0.18719482952398891,0.868421052631579,0.90944152128406,0.4342105263157895
30,38,1,2,3,0.19157668876596065,0.11863177406549422,0.7521367521367521,0.9279540657632285,0.1794871794871795
30,39,1,0,0,0.4930015992365018,0.03859823973575984,0.4482758620689655,0.8894996415504393,0.22413793103448276
30,39,1,0,1,1.0810571305415306,0.05636636172285256,0.2782608695652174,0.8495920514029175,0.1391304347826087
30,39,1,0,2,0.32850237864998344,0.23562775544026235,0.8771929824561403,0.8559200093640423,0.11842105263157894
30,39,1,0,3,0.34300202501475896,0.14162645317671307,0.6581196581196581,0.8871318122814682,0.1794871794871795
30,39,1,1,0,0.4610764039622297,0.03955934175533243,0.4482758620689655,0.8966552887670864,0.22413793103448276
30,39,1,1,1,0.9279124077415017,0.05551199026154486,0.28695652173913044,0.8668647414979584,0.14347826086956522
30,39,1,1,2,0.27854709072825873,0.2216310846418071,0.868421052631579,0.8790519211311508,0.2807017543859649
30,39,1,1,3,0.25039867964472773,0.1339338885875106,0.7264957264957265,0.9090432146589664,0.1752136752136752
30,39,1,2,0,0.3684726079107178,0.044537327071104936,0.45689655172413796,0.9158230680203964,0.22844827586206898
30,39,1,2,1,0.6553343219001757,0.05423813120554011,0.3130434782608696,0.8974259322243203,0.1565217391304348
30,39,1,2,2,0.2150786864462819,0.19427193704948748,0.868421052631579,0.9066105703588513,0.4342105263157895
30,39,1,2,3,0.19764866292133945,0.1252221185247819,0.7521367521367521,0.925670588303086,0.1794871794871795
30,40,1,0,0,0.5029202376420754,0.03672514778024645,0.4482758620689655,0.8872764984595348,0.22413793103448276
30,40,1,0,1,1.078034760502618,0.05864656628585119,0.2782608695652174,0.8500125550605053,0.1391304347826087
30,40,1,0,2,0.33842623437865466,0.2419419850111288,0.8771929824561403,0.8515674410619936,0.11842105263157894
30,40,1,0,3,0.3553177327513344,0.14956776706296893,0.6581196581196581,0.8830792075989199,0.18376068376068377
30,40,1,1,0,0.46545527504537343,0.03857228749744058,0.45689655172413796,0.8936675449249794,0.22844827586206898
30,40,1,1,1,0.9472147725295657,0.056886578152959784,0.28695652173913044,0.8640952717674971,0.14347826086956522
30,40,1,1,2,0.28564705461452294,0.225843553629137,0.868421052631579,0.8759690420752729,0.2807017543859649
30,40,1,1,3,0.23837933817216272,0.14101338769499008,0.7863247863247863,0.9062782089237651,0.1752136752136752
30,40,1,2,0,0.38403426871896656,0.042980962388420606,0.45689655172413796,0.9122680334392016,0.22844827586206898
30,40,1,2,1,0.6771997689870981,0.05626504735011587,0.3130434782608696,0.8940035144194107,0.1565217391304348
30,40,1,2,2,0.22092167278517413,0.19821810293610012,0.868421052631579,0.9040734841853849,0.4342105263157895
30,40,1,2,3,0.2049825809805486,0.1319672051234935,0.7521367521367521,0.9229125336483407,0.1794871794871795
30,41,1,0,0,0.5127500747680039,0.03637189306869074,0.4482758620689655,0.8850732591037233,0.22413793103448276
30,41,1,0,1,1.0708069223315309,0.05881183170961304,0.2782608695652174,0.851018167327787,0.1391304347826087
