pi,ti,zi,ni,n1,n2,ns1,ns2,Nsecs,xpos
66,35,0,2,287,0,0,1,1,0,286
66,36,0,0,291,0,0,1,1,0,290
66,36,0,1,285,0,0,1,1,0,284
66,36,0,2,287,0,0,1,1,0,286
66,37,0,0,291,0,0,1,1,0,290
66,37,0,1,285,0,0,1,1,0,284
66,37,0,2,287,0,0,1,1,0,286
66,38,0,0,291,0,0,1,1,0,290
66,38,0,1,285,0,0,1,1,0,284
66,38,0,2,287,0,0,1,1,0,286
66,39,0,0,291,0,0,1,1,0,290
66,39,0,1,285,0,0,1,1,0,284
66,39,0,2,287,0,0,1,1,0,286
66,40,0,0,291,0,0,1,1,0,290
66,40,0,1,285,0,0,1,1,0,284
66,40,0,2,287,0,0,1,1,0,286
66,41,0,0,291,0,0,1,1,0,290
66,41,0,1,285,0,0,1,1,0,284
66,41,0,2,285,2,1,1,2,0,284,286
66,42,0,0,291,0,0,1,1,0,290
66,42,0,1,285,0,0,1,1,0,284
66,42,0,2,287,0,0,1,1,0,286
67,0,0,0,283,0,0,1,1,0,282
67,0,0,1,285,0,0,1,1,0,284
67,0,0,2,281,0,0,1,1,0,280
67,1,0,0,283,0,0,1,1,0,282
67,1,0,1,285,0,0,1,1,0,284
67,1,0,2,281,0,0,1,1,0,280
67,2,0,0,283,0,0,1,1,0,282
67,2,0,1,285,0,0,1,1,0,284
67,2,0,2,281,0,0,1,1,0,280
67,3,0,0,283,0,0,1,1,0,282
67,3,0,1,285,0,0,1,1,0,284
67,3,0,2,281,0,0,1,1,0,280
67,4,0,0,283,0,0,1,1,0,282
67,4,0,1,285,0,0,1,1,0,284
67,4,0,2,281,0,0,1,1,0,280
67,5,0,0,283,0,0,1,1,0,282
67,5,0,1,285,0,0,1,1,0,284
67,5,0,2,281,0,0,1,1,0,280
67,6,0,0,283,0,0,1,1,0,282
67,6,0,1,285,0,0,1,1,0,284
67,6,0,2,281,0,0,1,1,0,280
67,7,0,0,283,0,0,1,1,0,282
67,7,0,1,285,0,0,1,1,0,284
67,7,0,2,281,0,0,1,1,0,280
67,8,0,0,283,0,0,1,1,0,282
67,8,0,1,285,0,0,1,1,0,284
67,8,0,2,281,0,0,1,1,0,280
67,9,0,0,283,0,0,1,1,0,282
67,9,0,1,285,0,0,1,1,0,284
67,9,0,2,281,0,0,1,1,0,280
67,10,0,0,283,0,0,1,1,0,282
67,10,0,1,285,0,0,1,1,0,284
67,10,0,2,281,0,0,1,1,0,280
67,11,0,0,283,0,0,1,1,0,282
67,11,0,1,285,0,0,1,1,0,284
67,11,0,2,281,0,0,1,1,0,280
67,12,0,0,283,0,0,1,1,0,282
67,12,0,1,285,0,0,1,1,0,284
67,12,0,2,281,0,0,1,1,0,280
67,13,0,0,283,0,0,1,1,0,282
67,13,0,1,285,0,0,1,1,0,284
67,13,0,2,281,0,0,1,1,0,280
67,14,0,0,283,0,0,1,1,0,282
67,14,0,1,285,0,0,1,1,0,284
67,14,0,2,281,0,0,1,1,0,280
67,15,0,0,283,0,0,1,1,0,282
67,15,0,1,285,0,0,1,1,0,284
67,15,0,2,281,0,0,1,1,0,280
67,16,0,0,283,0,0,1,1,0,282
67,16,0,1,285,0,0,1,1,0,284
67,16,0,2,281,0,0,1,1,0,280
67,17,0,0,283,0,0,1,1,0,282
67,17,0,1,285,0,0,1,1,0,284
67,17,0,2,281,0,0,1,1,0,280
67,18,0,0,283,0,0,1,1,0,282
67,18,0,1,285,0,0,1,1,0,284
67,18,0,2,281,0,0,1,1,0,280
67,19,0,0,283,0,0,1,1,0,282
67,19,0,1,285,0,0,1,1,0,284
67,19,0,2,281,0,0,1,1,0,280
67,20,0,0,283,0,0,1,1,0,282
67,20,0,1,285,0,0,1,1,0,284
67,20,0,2,281,0,0,1,1,0,280
67,21,0,0,283,0,0,1,1,0,282
67,21,0,1,285,0,0,1,1,0,284
67,21,0,2,281,0,0,1,1,0,280
67,22,0,0,283,0,0,1,1,0,282
67,22,0,1,285,0,0,1,1,0,284
67,22,0,2,281,0,0,1,1,0,280
67,23,0,0,283,0,0,1,1,0,282
67,23,0,1,285,0,0,1,1,0,284
67,23,0,2,281,0,0,1,1,0,280
67,24,0,0,283,0,0,1,1,0,282
67,24,0,1,285,0,0,1,1,0,284
67,24,0,2,281,0,0,1,1,0,280
67,25,0,0,283,0,0,1,1,0,282
67,25,0,1,285,0,0,1,1,0,284
67,25,0,2,281,0,0,1,1,0,280
67,26,0,0,283,0,0,1,1,0,282
67,26,0,1,285,0,0,1,1,0,284
67,26,0,2,281,0,0,1,1,0,280
67,27,0,0,283,0,0,1,1,0,282
67,27,0,1,285,0,0,1,1,0,284
67,27,0,2,281,0,0,1,1,0,280
67,28,0,0,283,0,0,1,1,0,282
67,28,0,1,285,0,0,1,1,0,284
67,28,0,2,281,0,0,1,1,0,280
67,29,0,0,283,0,0,1,1,0,282
67,29,0,1,285,0,0,1,1,0,284
67,29,0,2,281,0,0,1,1,0,280
67,30,0,0,283,0,0,1,1,0,282
67,30,0,1,285,0,0,1,1,0,284
67,30,0,2,281,0,0,1,1,0,280
67,31,0,0,283,0,0,1,1,0,282
67,31,0,1,285,0,0,1,1,0,284
67,31,0,2,281,0,0,1,1,0,280
67,32,0,0,283,0,0,1,1,0,282
67,32,0,1,285,0,0,1,1,0,284
67,32,0,2,281,0,0,1,1,0,280
67,33,0,0,283,0,0,1,1,0,282
67,33,0,1,285,0,0,1,1,0,284
67,33,0,2,281,0,0,1,1,0,280
67,34,0,0,283,0,0,1,1,0,282
67,34,0,1,285,0,0,1,1,0,284
67,34,0,2,281,0,0,1,1,0,280
67,35,0,0,283,0,0,1,1,0,282
67,35,0,1,285,0,0,1,1,0,284
67,35,0,2,281,0,0,1,1,0,280
67,36,0,0,283,0,0,1,1,0,282
67,36,0,1,285,0,0,1,1,0,284
67,36,0,2,281,0,0,1,1,0,280
67,37,0,0,283,0,0,1,1,0,282
67,37,0,1,285,0,0,1,1,0,284
67,37,0,2,281,0,0,1,1,0,280
67,38,0,0,283,0,0,1,1,0,282
67,38,0,1,285,0,0,1,1,0,284
67,38,0,2,281,0,0,1,1,0,280
67,39,0,0,283,0,0,1,1,0,282
67,39,0,1,285,0,0,1,1,0,284
67,39,0,2,281,0,0,1,1,0,280
67,40,0,0,283,0,0,1,1,0,282
67,40,0,1,285,0,0,1,1,0,284
67,40,0,2,281,0,0,1,1,0,280
67,41,0,0,283,0,0,1,1,0,282
67,41,0,1,285,0,0,1,1,0,284
67,41,0,2,281,0,0,1,1,0,280
67,42,0,0,283,0,0,1,1,0,282
67,42,0,1,285,0,0,1,1,0,284
67,42,0,2,281,0,0,1,1,0,280
68,0,0,0,283,0,0,1,1,0,282
68,0,0,1,283,0,0,1,1,0,282
68,0,0,2,283,0,0,1,1,0,282
68,1,0,0,283,0,0,1,1,0,282
68,1,0,1,283,0,0,1,1,0,282
68,1,0,2,283,0,0,1,1,0,282
68,2,0,0,283,0,0,1,1,0,282
68,2,0,1,283,0,0,1,1,0,282
68,2,0,2,283,0,0,1,1,0,282
68,3,0,0,283,0,0,1,1,0,282
68,3,0,1,283,0,0,1,1,0,282
68,3,0,2,283,0,0,1,1,0,282
68,4,0,0,283,0,0,1,1,0,282
68,4,0,1,283,0,0,1,1,0,282
68,4,0,2,283,0,0,1,1,0,282
68,5,0,0,283,0,0,1,1,0,282
68,5,0,1,283,0,0,1,1,0,282
68,5,0,2,283,0,0,1,1,0,282
68,6,0,0,283,0,0,1,1,0,282
68,6,0,1,283,0,0,1,1,0,282
68,6,0,2,283,0,0,1,1,0,282
68,7,0,0,283,0,0,1,1,0,282
68,7,0,1,283,0,0,1,1,0,282
68,7,0,2,283,0,0,1,1,0,282
68,8,0,0,283,0,0,1,1,0,282
68,8,0,1,283,0,0,1,1,0,282
68,8,0,2,283,0,0,1,1,0,282
68,9,0,0,283,0,0,1,1,0,282
68,9,0,1,283,0,0,1,1,0,282
68,9,0,2,283,0,0,1,1,0,282
68,10,0,0,283,0,0,1,1,0,282
68,10,0,1,283,0,0,1,1,0,282
68,10,0,2,283,0,0,1,1,0,282
68,11,0,0,283,0,0,1,1,0,282
68,11,0,1,283,0,0,1,1,0,282
68,11,0,2,283,0,0,1,1,0,282
68,12,0,0,283,0,0,1,1,0,282
68,12,0,1,283,0,0,1,1,0,282
68,12,0,2,283,0,0,1,1,0,282
68,13,0,0,283,0,0,1,1,0,282
68,13,0,1,283,0,0,1,1,0,282
68,13,0,2,283,0,0,1,1,0,282
68,14,0,0,283,0,0,1,1,0,282
68,14,0,1,283,0,0,1,1,0,282
68,14,0,2,283,0,0,1,1,0,282
68,15,0,0,283,0,0,1,1,0,282
68,15,0,1,283,0,0,1,1,0,282
68,15,0,2,283,0,0,1,1,0,282
68,16,0,0,283,0,0,1,1,0,282
68,16,0,1,283,0,0,1,1,0,282
68,16,0,2,283,0,0,1,1,0,282
68,17,0,0,283,0,0,1,1,0,282
68,17,0,1,283,0,0,1,1,0,282
68,17,0,2,283,0,0,1,1,0,282
68,18,0,0,283,0,0,1,1,0,282
68,18,0,1,283,0,0,1,1,0,282
68,18,0,2,283,0,0,1,1,0,282
68,19,0,0,283,0,0,1,1,0,282
68,19,0,1,283,0,0,1,1,0,282
68,19,0,2,283,0,0,1,1,0,282
68,20,0,0,283,0,0,1,1,0,282
68,20,0,1,283,0,0,1,1,0,282
68,20,0,2,283,0,0,1,1,0,282
68,21,0,0,283,0,0,1,1,0,282
68,21,0,1,283,0,0,1,1,0,282
68,21,0,2,283,0,0,1,1,0,282
68,22,0,0,283,0,0,1,1,0,282
68,22,0,1,283,0,0,1,1,0,282
68,22,0,2,283,0,0,1,1,0,282
68,23,0,0,283,0,0,1,1,0,282
68,23,0,1,283,0,0,1,1,0,282
68,23,0,2,283,0,0,1,1,0,282
68,24,0,0,283,0,0,1,1,0,282
68,24,0,1,283,0,0,1,1,0,282
68,24,0,2,283,0,0,1,1,0,282
68,25,0,0,283,0,0,1,1,0,282
68,25,0,1,283,0,0,1,1,0,282
68,25,0,2,283,0,0,1,1,0,282
68,26,0,0,283,0,0,1,1,0,282
68,26,0,1,283,0,0,1,1,0,282
68,26,0,2,283,0,0,1,1,0,282
68,27,0,0,283,0,0,1,1,0,282
68,27,0,1,283,0,0,1,1,0,282
68,27,0,2,283,0,0,1,1,0,282
68,28,0,0,283,0,0,1,1,0,282
68,28,0,1,283,0,0,1,1,0,282
68,28,0,2,283,0,0,1,1,0,282
68,29,0,0,283,0,0,1,1,0,282
68,29,0,1,283,0,0,1,1,0,282
68,29,0,2,283,0,0,1,1,0,282
68,30,0,0,283,0,0,1,1,0,282
68,30,0,1,283,0,0,1,1,0,282
68,30,0,2,283,0,0,1,1,0,282
68,31,0,0,283,0,0,1,1,0,282
68,31,0,1,283,0,0,1,1,0,282
68,31,0,2,283,0,0,1,1,0,282
68,32,0,0,283,0,0,1,1,0,282
68,32,0,1,283,0,0,1,1,0,282
68,32,0,2,283,0,0,1,1,0,282
68,33,0,0,283,0,0,1,1,0,282
68,33,0,1,283,0,0,1,1,0,282
68,33,0,2,283,0,0,1,1,0,282
68,34,0,0,283,0,0,1,1,0,282
68,34,0,1,283,0,0,1,1,0,282
68,34,0,2,283,0,0,1,1,0,282
68,35,0,0,283,0,0,1,1,0,282
68,35,0,1,283,0,0,1,1,0,282
68,35,0,2,283,0,0,1,1,0,282
68,36,0,0,283,0,0,1,1,0,282
68,36,0,1,283,0,0,1,1,0,282
68,36,0,2,283,0,0,1,1,0,282
68,37,0,0,283,0,0,1,1,0,282
68,37,0,1,283,0,0,1,1,0,282
68,37,0,2,283,0,0,1,1,0,282
68,38,0,0,283,0,0,1,1,0,282
68,38,0,1,283,0,0,1,1,0,282
68,38,0,2,283,0,0,1,1,0,282
68,39,0,0,283,0,0,1,1,0,282
68,39,0,1,283,0,0,1,1,0,282
68,39,0,2,283,0,0,1,1,0,282
68,40,0,0,283,0,0,1,1,0,282
68,40,0,1,283,0,0,1,1,0,282
68,40,0,2,283,0,0,1,1,0,282
68,41,0,0,283,0,0,1,1,0,282
68,41,0,1,283,0,0,1,1,0,282
68,41,0,2,283,0,0,1,1,0,282
68,42,0,0,283,0,0,1,1,0,282
68,42,0,1,283,0,0,1,1,0,282
68,42,0,2,283,0,0,1,1,0,282
69,0,0,0,288,0,0,1,1,0,287
69,0,0,1,279,0,0,1,1,0,278
69,0,0,2,296,0,0,1,1,0,295
69,1,0,0,288,0,0,1,1,0,287
69,1,0,1,279,0,0,1,1,0,278
69,1,0,2,296,0,0,1,1,0,295
69,2,0,0,288,0,0,1,1,0,287
69,2,0,1,279,0,0,1,1,0,278
69,2,0,2,296,0,0,1,1,0,295
69,3,0,0,288,0,0,1,1,0,287
69,3,0,1,279,0,0,1,1,0,278
69,3,0,2,296,0,0,1,1,0,295
69,4,0,0,288,0,0,1,1,0,287
69,4,0,1,279,0,0,1,1,0,278
69,4,0,2,296,0,0,1,1,0,295
69,5,0,0,288,0,0,1,1,0,287
69,5,0,1,279,0,0,1,1,0,278
69,5,0,2,296,0,0,1,1,0,295
69,6,0,0,288,0,0,1,1,0,287
69,6,0,1,279,0,0,1,1,0,278
69,6,0,2,296,0,0,1,1,0,295
69,7,0,0,288,0,0,1,1,0,287
69,7,0,1,279,0,0,1,1,0,278
69,7,0,2,296,0,0,1,1,0,295
69,8,0,0,288,0,0,1,1,0,287
69,8,0,1,279,0,0,1,1,0,278
69,8,0,2,296,0,0,1,1,0,295
69,9,0,0,288,0,0,1,1,0,287
69,9,0,1,279,0,0,1,1,0,278
69,9,0,2,296,0,0,1,1,0,295
69,10,0,0,288,0,0,1,1,0,287
69,10,0,1,279,0,0,1,1,0,278
69,10,0,2,296,0,0,1,1,0,295
69,11,0,0,288,0,0,1,1,0,287
69,11,0,1,279,0,0,1,1,0,278
69,11,0,2,296,0,0,1,1,0,295
69,12,0,0,288,0,0,1,1,0,287
69,12,0,1,279,0,0,1,1,0,278
69,12,0,2,296,0,0,1,1,0,295
69,13,0,0,288,0,0,1,1,0,287
69,13,0,1,279,0,0,1,1,0,278
69,13,0,2,296,0,0,1,1,0,295
69,14,0,0,288,0,0,1,1,0,287
69,14,0,1,279,0,0,1,1,0,278
69,14,0,2,296,0,0,1,1,0,295
69,15,0,0,288,0,0,1,1,0,287
69,15,0,1,279,0,0,1,1,0,278
69,15,0,2,296,0,0,1,1,0,295
69,16,0,0,288,0,0,1,1,0,287
69,16,0,1,279,0,0,1,1,0,278
69,16,0,2,296,0,0,1,1,0,295
69,17,0,0,288,0,0,1,1,0,287
69,17,0,1,279,0,0,1,1,0,278
69,17,0,2,296,0,0,1,1,0,295
69,18,0,0,288,0,0,1,1,0,287
69,18,0,1,279,0,0,1,1,0,278
69,18,0,2,296,0,0,1,1,0,295
69,19,0,0,288,0,0,1,1,0,287
69,19,0,1,279,0,0,1,1,0,278
69,19,0,2,296,0,0,1,1,0,295
69,20,0,0,288,0,0,1,1,0,287
69,20,0,1,279,0,0,1,1,0,278
69,20,0,2,296,0,0,1,1,0,295
69,21,0,0,288,0,0,1,1,0,287
69,21,0,1,279,0,0,1,1,0,278
69,21,0,2,296,0,0,1,1,0,295
69,22,0,0,288,0,0,1,1,0,287
69,22,0,1,279,0,0,1,1,0,278
69,22,0,2,296,0,0,1,1,0,295
69,23,0,0,288,0,0,1,1,0,287
69,23,0,1,279,0,0,1,1,0,278
69,23,0,2,296,0,0,1,1,0,295
69,24,0,0,288,0,0,1,1,0,287
69,24,0,1,279,0,0,1,1,0,278
69,24,0,2,296,0,0,1,1,0,295
69,25,0,0,288,0,0,1,1,0,287
69,25,0,1,279,0,0,1,1,0,278
69,25,0,2,296,0,0,1,1,0,295
69,26,0,0,288,0,0,1,1,0,287
69,26,0,1,279,0,0,1,1,0,278
69,26,0,2,296,0,0,1,1,0,295
69,27,0,0,288,0,0,1,1,0,287
69,27,0,1,279,0,0,1,1,0,278
69,27,0,2,296,0,0,1,1,0,295
69,28,0,0,288,0,0,1,1,0,287
69,28,0,1,279,0,0,1,1,0,278
69,28,0,2,296,0,0,1,1,0,295
69,29,0,0,288,0,0,1,1,0,287
69,29,0,1,279,0,0,1,1,0,278
69,29,0,2,296,0,0,1,1,0,295
69,30,0,0,288,0,0,1,1,0,287
69,30,0,1,279,0,0,1,1,0,278
69,30,0,2,283,13,1,2,3,0,40,53,295
69,31,0,0,288,0,0,1,1,0,287
69,31,0,1,279,0,0,1,1,0,278
69,31,0,2,282,14,1,2,3,0,43,57,295
69,32,0,0,288,0,0,1,1,0,287
69,32,0,1,279,0,0,1,1,0,278
69,32,0,2,296,0,0,1,1,0,295
69,33,0,0,288,0,0,1,1,0,287
69,33,0,1,279,0,0,1,1,0,278
69,33,0,2,296,0,0,1,1,0,295
69,34,0,0,288,0,0,1,1,0,287
69,34,0,1,279,0,0,1,1,0,278
69,34,0,2,296,0,0,1,1,0,295
69,35,0,0,288,0,0,1,1,0,287
69,35,0,1,279,0,0,1,1,0,278
69,35,0,2,296,0,0,1,1,0,295
69,36,0,0,288,0,0,1,1,0,287
69,36,0,1,279,0,0,1,1,0,278
69,36,0,2,296,0,0,1,1,0,295
69,37,0,0,288,0,0,1,1,0,287
69,37,0,1,279,0,0,1,1,0,278
69,37,0,2,296,0,0,1,1,0,295
69,38,0,0,288,0,0,1,1,0,287
69,38,0,1,279,0,0,1,1,0,278
69,38,0,2,296,0,0,1,1,0,295
69,39,0,0,288,0,0,1,1,0,287
69,39,0,1,279,0,0,1,1,0,278
69,39,0,2,296,0,0,1,1,0,295
69,40,0,0,288,0,0,1,1,0,287
69,40,0,1,279,0,0,1,1,0,278
69,40,0,2,296,0,0,1,1,0,295
69,41,0,0,288,0,0,1,1,0,287
69,41,0,1,279,0,0,1,1,0,278
69,41,0,2,296,0,0,1,1,0,295
69,42,0,0,288,0,0,1,1,0,287
69,42,0,1,279,0,0,1,1,0,278
69,42,0,2,296,0,0,1,1,0,295
70,0,0,0,294,0,0,1,1,0,293
70,0,0,1,296,0,0,1,1,0,295
70,0,0,2,296,0,0,1,1,0,295
70,1,0,0,294,0,0,1,1,0,293
70,1,0,1,296,0,0,1,1,0,295
70,1,0,2,296,0,0,1,1,0,295
70,2,0,0,294,0,0,1,1,0,293
70,2,0,1,296,0,0,1,1,0,295
70,2,0,2,296,0,0,1,1,0,295
70,3,0,0,294,0,0,1,1,0,293
70,3,0,1,296,0,0,1,1,0,295
70,3,0,2,296,0,0,1,1,0,295
70,4,0,0,294,0,0,1,1,0,293
70,4,0,1,296,0,0,1,1,0,295
70,4,0,2,296,0,0,1,1,0,295
70,5,0,0,294,0,0,1,1,0,293
70,5,0,1,296,0,0,1,1,0,295
70,5,0,2,296,0,0,1,1,0,295
70,6,0,0,294,0,0,1,1,0,293
70,6,0,1,296,0,0,1,1,0,295
70,6,0,2,296,0,0,1,1,0,295
70,7,0,0,294,0,0,1,1,0,293
70,7,0,1,296,0,0,1,1,0,295
70,7,0,2,296,0,0,1,1,0,295
70,8,0,0,294,0,0,1,1,0,293
70,8,0,1,296,0,0,1,1,0,295
70,8,0,2,296,0,0,1,1,0,295
70,9,0,0,294,0,0,1,1,0,293
70,9,0,1,296,0,0,1,1,0,295
70,9,0,2,296,0,0,1,1,0,295
70,10,0,0,294,0,0,1,1,0,293
70,10,0,1,296,0,0,1,1,0,295
70,10,0,2,296,0,0,1,1,0,295
70,11,0,0,294,0,0,1,1,0,293
70,11,0,1,296,0,0,1,1,0,295
70,11,0,2,296,0,0,1,1,0,295
70,12,0,0,294,0,0,1,1,0,293
70,12,0,1,296,0,0,1,1,0,295
70,12,0,2,296,0,0,1,1,0,295
70,13,0,0,294,0,0,1,1,0,293
70,13,0,1,296,0,0,1,1,0,295
70,13,0,2,296,0,0,1,1,0,295
70,14,0,0,294,0,0,1,1,0,293
70,14,0,1,296,0,0,1,1,0,295
70,14,0,2,296,0,0,1,1,0,295
70,15,0,0,294,0,0,1,1,0,293
70,15,0,1,296,0,0,1,1,0,295
70,15,0,2,296,0,0,1,1,0,295
70,16,0,0,294,0,0,1,1,0,293
70,16,0,1,296,0,0,1,1,0,295
70,16,0,2,296,0,0,1,1,0,295
70,17,0,0,294,0,0,1,1,0,293
70,17,0,1,296,0,0,1,1,0,295
70,17,0,2,296,0,0,1,1,0,295
70,18,0,0,294,0,0,1,1,0,293
70,18,0,1,296,0,0,1,1,0,295
70,18,0,2,296,0,0,1,1,0,295
70,19,0,0,294,0,0,1,1,0,293
70,19,0,1,296,0,0,1,1,0,295
70,19,0,2,296,0,0,1,1,0,295
70,20,0,0,294,0,0,1,1,0,293
70,20,0,1,296,0,0,1,1,0,295
70,20,0,2,296,0,0,1,1,0,295
70,21,0,0,294,0,0,1,1,0,293
70,21,0,1,296,0,0,1,1,0,295
70,21,0,2,296,0,0,1,1,0,295
70,22,0,0,294,0,0,1,1,0,293
70,22,0,1,296,0,0,1,1,0,295
70,22,0,2,296,0,0,1,1,0,295
70,23,0,0,294,0,0,1,1,0,293
70,23,0,1,296,0,0,1,1,0,295
70,23,0,2,296,0,0,1,1,0,295
70,24,0,0,294,0,0,1,1,0,293
70,24,0,1,296,0,0,1,1,0,295
70,24,0,2,296,0,0,1,1,0,295
70,25,0,0,294,0,0,1,1,0,293
70,25,0,1,296,0,0,1,1,0,295
70,25,0,2,296,0,0,1,1,0,295
70,26,0,0,294,0,0,1,1,0,293
70,26,0,1,296,0,0,1,1,0,295
70,26,0,2,296,0,0,1,1,0,295
70,27,0,0,294,0,0,1,1,0,293
70,27,0,1,296,0,0,1,1,0,295
70,27,0,2,296,0,0,1,1,0,295
70,28,0,0,294,0,0,1,1,0,293
70,28,0,1,296,0,0,1,1,0,295
70,28,0,2,296,0,0,1,1,0,295
70,29,0,0,294,0,0,1,1,0,293
70,29,0,1,296,0,0,1,1,0,295
70,29,0,2,296,0,0,1,1,0,295
70,30,0,0,294,0,0,1,1,0,293
70,30,0,1,296,0,0,1,1,0,295
70,30,0,2,296,0,0,1,1,0,295
70,31,0,0,294,0,0,1,1,0,293
70,31,0,1,296,0,0,1,1,0,295
70,31,0,2,296,0,0,1,1,0,295
70,32,0,0,294,0,0,1,1,0,293
70,32,0,1,296,0,0,1,1,0,295
70,32,0,2,296,0,0,1,1,0,295
70,33,0,0,294,0,0,1,1,0,293
70,33,0,1,296,0,0,1,1,0,295
70,33,0,2,296,0,0,1,1,0,295
70,34,0,0,294,0,0,1,1,0,293
70,34,0,1,296,0,0,1,1,0,295
70,34,0,2,296,0,0,1,1,0,295
70,35,0,0,294,0,0,1,1,0,293
70,35,0,1,296,0,0,1,1,0,295
70,35,0,2,296,0,0,1,1,0,295
70,36,0,0,294,0,0,1,1,0,293
70,36,0,1,296,0,0,1,1,0,295
70,36,0,2,296,0,0,1,1,0,295
70,37,0,0,294,0,0,1,1,0,293
70,37,0,1,296,0,0,1,1,0,295
70,37,0,2,296,0,0,1,1,0,295
70,38,0,0,294,0,0,1,1,0,293
70,38,0,1,296,0,0,1,1,0,295
70,38,0,2,296,0,0,1,1,0,295
70,39,0,0,294,0,0,1,1,0,293
70,39,0,1,296,0,0,1,1,0,295
70,39,0,2,296,0,0,1,1,0,295
70,40,0,0,294,0,0,1,1,0,293
70,40,0,1,296,0,0,1,1,0,295
70,40,0,2,296,0,0,1,1,0,295
70,41,0,0,294,0,0,1,1,0,293
70,41,0,1,296,0,0,1,1,0,295
70,41,0,2,296,0,0,1,1,0,295
70,42,0,0,294,0,0,1,1,0,293
70,42,0,1,296,0,0,1,1,0,295
70,42,0,2,296,0,0,1,1,0,295
71,0,0,0,304,0,0,1,1,0,303
71,0,0,1,291,0,0,1,1,0,290
71,0,0,2,291,0,0,1,1,0,290
71,1,0,0,304,0,0,1,1,0,303
71,1,0,1,291,0,0,1,1,0,290
71,1,0,2,291,0,0,1,1,0,290
71,2,0,0,304,0,0,1,1,0,303
71,2,0,1,291,0,0,1,1,0,290
71,2,0,2,291,0,0,1,1,0,290
71,3,0,0,304,0,0,1,1,0,303
71,3,0,1,291,0,0,1,1,0,290
71,3,0,2,291,0,0,1,1,0,290
71,4,0,0,304,0,0,1,1,0,303
71,4,0,1,291,0,0,1,1,0,290
71,4,0,2,291,0,0,1,1,0,290
71,5,0,0,304,0,0,1,1,0,303
71,5,0,1,291,0,0,1,1,0,290
71,5,0,2,291,0,0,1,1,0,290
71,6,0,0,304,0,0,1,1,0,303
71,6,0,1,291,0,0,1,1,0,290
71,6,0,2,291,0,0,1,1,0,290
71,7,0,0,304,0,0,1,1,0,303
71,7,0,1,291,0,0,1,1,0,290
71,7,0,2,291,0,0,1,1,0,290
71,8,0,0,304,0,0,1,1,0,303
71,8,0,1,291,0,0,1,1,0,290
71,8,0,2,291,0,0,1,1,0,290
71,9,0,0,304,0,0,1,1,0,303
71,9,0,1,291,0,0,1,1,0,290
71,9,0,2,291,0,0,1,1,0,290
71,10,0,0,304,0,0,1,1,0,303
71,10,0,1,291,0,0,1,1,0,290
71,10,0,2,291,0,0,1,1,0,290
71,11,0,0,304,0,0,1,1,0,303
71,11,0,1,291,0,0,1,1,0,290
71,11,0,2,291,0,0,1,1,0,290
71,12,0,0,304,0,0,1,1,0,303
71,12,0,1,291,0,0,1,1,0,290
71,12,0,2,291,0,0,1,1,0,290
71,13,0,0,304,0,0,1,1,0,303
71,13,0,1,291,0,0,1,1,0,290
71,13,0,2,291,0,0,1,1,0,290
71,14,0,0,304,0,0,1,1,0,303
71,14,0,1,291,0,0,1,1,0,290
71,14,0,2,291,0,0,1,1,0,290
71,15,0,0,304,0,0,1,1,0,303
71,15,0,1,291,0,0,1,1,0,290
71,15,0,2,291,0,0,1,1,0,290
71,16,0,0,304,0,0,1,1,0,303
71,16,0,1,291,0,0,1,1,0,290
71,16,0,2,291,0,0,1,1,0,290
71,17,0,0,304,0,0,1,1,0,303
71,17,0,1,291,0,0,1,1,0,290
71,17,0,2,291,0,0,1,1,0,290
71,18,0,0,304,0,0,1,1,0,303
71,18,0,1,291,0,0,1,1,0,290
71,18,0,2,291,0,0,1,1,0,290
71,19,0,0,304,0,0,1,1,0,303
71,19,0,1,291,0,0,1,1,0,290
71,19,0,2,291,0,0,1,1,0,290
71,20,0,0,304,0,0,1,1,0,303
71,20,0,1,291,0,0,1,1,0,290
71,20,0,2,291,0,0,1,1,0,290
71,21,0,0,304,0,0,1,1,0,303
71,21,0,1,291,0,0,1,1,0,290
71,21,0,2,291,0,0,1,1,0,290
71,22,0,0,304,0,0,1,1,0,303
71,22,0,1,291,0,0,1,1,0,290
71,22,0,2,291,0,0,1,1,0,290
71,23,0,0,304,0,0,1,1,0,303
71,23,0,1,291,0,0,1,1,0,290
71,23,0,2,291,0,0,1,1,0,290
71,24,0,0,304,0,0,1,1,0,303
71,24,0,1,291,0,0,1,1,0,290
71,24,0,2,291,0,0,1,1,0,290
71,25,0,0,304,0,0,1,1,0,303
71,25,0,1,291,0,0,1,1,0,290
71,25,0,2,291,0,0,1,1,0,290
71,26,0,0,304,0,0,1,1,0,303
71,26,0,1,291,0,0,1,1,0,290
71,26,0,2,291,0,0,1,1,0,290
71,27,0,0,304,0,0,1,1,0,303
71,27,0,1,291,0,0,1,1,0,290
71,27,0,2,291,0,0,1,1,0,290
71,28,0,0,304,0,0,1,1,0,303
71,28,0,1,291,0,0,1,1,0,290
71,28,0,2,291,0,0,1,1,0,290
71,29,0,0,304,0,0,1,1,0,303
71,29,0,1,291,0,0,1,1,0,290
71,29,0,2,291,0,0,1,1,0,290
71,30,0,0,304,0,0,1,1,0,303
71,30,0,1,291,0,0,1,1,0,290
71,30,0,2,284,7,1,2,3,0,101,108,290
71,31,0,0,304,0,0,1,1,0,303
71,31,0,1,291,0,0,1,1,0,290
